patch,label,sequence,feature,tree,graph,codet5,plbart,unixcoder,graphcodebert,codebert
KaliA_Closure_126_defects4j_patch1,0,1,0,1,0,1,1,1,1,1
KaliA_Math_50_defects4j_patch1,0,1,1,0,0,1,1,1,0,0
LSRepair_Lang_51_defects4j_patch1,0,0,1,1,1,0,0,1,0,0
LSRepair_Math_79_defects4j_patch1,0,0,0,1,1,0,0,0,0,1
Nopol_Lang_46_defects4j_patch1,0,0,0,0,0,1,0,0,1,0
Nopol2015_Chart_5_defects4j_patch1,0,1,1,1,1,1,1,1,1,1
Nopol2015_Lang_44_defects4j_patch1,0,1,1,1,1,1,1,1,1,1
Nopol2015_Lang_44_defects4j_patch2,0,1,1,1,1,1,1,1,1,1
Nopol2015_Lang_55_defects4j_patch1,0,1,1,1,1,1,1,1,1,1
Nopol2015_Lang_55_defects4j_patch2,0,1,1,1,1,1,1,1,1,1
Nopol2015_Lang_58_defects4j_patch1,0,0,1,1,1,1,1,1,1,1
Nopol2015_Math_50_defects4j_patch1,0,1,0,0,0,1,1,1,0,0
PraPR_Closure_92_defects4j_patch1,0,1,1,1,1,1,1,1,1,1
RSRepairA_Closure_115_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
RSRepairA_Closure_126_defects4j_patch1,0,0,0,0,0,1,0,0,0,0
RSRepairA_Closure_21_defects4j_patch1,0,1,1,1,0,1,1,1,1,1
RSRepairA_Closure_22_defects4j_patch1,0,1,1,0,1,1,1,1,0,1
SOFix_Chart_24_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
SOFix_Math_2_defects4j_patch1,0,1,0,1,1,1,1,1,1,1
SequenceR_Chart_1_defects4j_patch1,0,1,1,1,1,1,1,1,1,1
SequenceR_Chart_9_defects4j_patch1,0,0,0,1,0,0,0,0,0,0
SequenceR_Closure_73_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
SequenceR_Closure_73_defects4j_patch3,0,0,0,0,0,0,1,1,0,0
SequenceR_Math_5_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
SequenceR_Math_75_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
SequenceR_Math_82_defects4j_patch1,0,1,1,1,1,1,1,1,1,1
SequenceR_Math_82_defects4j_patch2,0,1,1,1,1,1,1,1,1,1
SimFix_Chart_20_defects4j_patch2,0,0,0,0,1,0,0,0,0,0
SimFix_Chart_3_defects4j_patch1,0,1,1,1,0,1,1,1,1,1
SimFix_Closure_115_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
SimFix_Closure_115_defects4j_patch2,0,0,0,0,1,0,0,0,0,0
SimFix_Closure_19_defects4j_patch1,0,0,0,0,0,1,0,1,0,0
SimFix_Closure_6_defects4j_patch1,0,0,0,0,0,0,0,1,0,0
SimFix_Closure_68_defects4j_patch1,0,1,0,0,0,1,1,1,0,1
SimFix_Lang_16_defects4j_patch1,0,0,1,1,1,1,1,1,1,1
SimFix_Lang_33_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
SimFix_Lang_39_defects4j_patch1,0,1,1,1,1,1,1,1,1,1
SimFix_Lang_58_defects4j_patch1,0,1,1,1,1,1,1,1,1,1
SimFix_Lang_60_defects4j_patch2,0,1,0,1,0,1,0,1,1,1
SimFix_Math_35_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
SimFix_Math_50_defects4j_patch1,0,1,1,0,0,1,1,1,1,0
SimFix_Math_53_defects4j_patch1,0,0,0,0,0,0,0,1,0,0
SimFix_Math_63_defects4j_patch1,0,1,1,0,1,0,0,1,1,0
SimFix_Math_71_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
SimFix_Math_71_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
SimFix_Math_71_defects4j_patch3,0,0,0,0,0,0,0,0,0,0
SimFix_Math_71_defects4j_patch4,0,1,0,0,0,0,0,0,0,0
SimFix_Math_72_defects4j_patch1,0,1,1,0,0,1,1,1,1,1
SketchFix_Chart_9_defects4j_patch1,0,0,0,0,1,0,0,0,0,0
SketchFix_Closure_126_defects4j_patch1,0,1,1,1,1,1,0,1,1,1
SketchFix_Math_33_defects4j_patch1,0,1,1,1,1,1,1,1,1,1
TBar_Chart_19_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
TBar_Chart_19_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
TBar_Chart_19_defects4j_patch3,0,0,0,0,0,0,0,1,0,0
TBar_Chart_4_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
TBar_Chart_9_defects4j_patch1,0,0,0,0,1,0,0,0,0,0
TBar_Lang_10_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
TBar_Lang_33_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
TBar_Lang_47_defects4j_patch1,0,0,1,1,1,0,1,0,0,0
TBar_Lang_47_defects4j_patch3,0,0,1,1,1,1,1,1,1,1
TBar_Lang_47_defects4j_patch4,0,1,1,1,1,1,1,1,1,1
TBar_Lang_7_defects4j_patch1,0,1,1,1,1,1,1,1,1,1
TBar_Math_11_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
TBar_Math_65_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
TBar_Math_89_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Chart_10_defects4j_patch3,0,0,0,0,0,0,0,1,1,1
dev_Chart_18_defects4j_patch2,0,0,0,0,1,0,0,0,0,0
dev_Chart_21_defects4j_patch3,0,0,0,1,0,0,0,0,0,0
dev_Chart_22_defects4j_patch3,0,1,1,1,0,1,1,1,1,1
dev_Chart_26_defects4j_patch3,0,1,1,1,1,1,1,1,1,1
dev_Cli_16_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Cli_21_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Cli_30_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Cli_31_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Closure_106_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Closure_110_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Closure_113_defects4j_patch3,0,1,1,1,1,1,1,1,1,1
dev_Closure_114_defects4j_patch3,0,0,0,0,0,0,0,0,0,0
dev_Closure_117_defects4j_patch3,0,0,0,0,0,0,0,0,0,0
dev_Closure_120_defects4j_patch3,0,0,0,0,0,0,0,1,0,0
dev_Closure_123_defects4j_patch3,0,0,1,1,1,1,1,1,1,1
dev_Closure_124_defects4j_patch3,0,1,0,1,1,1,1,1,1,1
dev_Closure_127_defects4j_patch3,0,1,1,1,1,1,1,1,1,1
dev_Closure_129_defects4j_patch3,0,0,0,0,0,0,0,0,0,0
dev_Closure_134_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Closure_135_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Closure_138_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Closure_139_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Closure_141_defects4j_patch1,0,0,0,0,1,0,0,0,0,0
dev_Closure_143_defects4j_patch1,0,0,0,0,0,0,0,1,0,1
dev_Closure_144_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Closure_145_defects4j_patch1,0,0,0,0,1,0,0,1,0,0
dev_Closure_146_defects4j_patch1,0,1,0,0,0,1,0,1,1,1
dev_Closure_147_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Closure_149_defects4j_patch1,0,1,0,0,0,0,0,0,0,0
dev_Closure_150_defects4j_patch1,0,0,0,1,0,0,0,0,0,0
dev_Closure_151_defects4j_patch1,0,1,1,0,0,1,1,1,1,0
dev_Closure_152_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Closure_154_defects4j_patch1,0,0,0,0,0,1,0,0,0,0
dev_Closure_155_defects4j_patch1,0,0,0,0,1,0,0,0,0,0
dev_Closure_167_defects4j_patch1,0,0,0,0,1,0,0,0,0,0
dev_Closure_168_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Closure_170_defects4j_patch1,0,0,0,0,0,0,0,0,0,1
dev_Closure_171_defects4j_patch1,0,0,0,1,0,0,0,0,0,0
dev_Closure_172_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Closure_173_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Closure_174_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Closure_175_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Closure_176_defects4j_patch1,0,0,0,0,0,0,0,1,0,0
dev_Closure_23_defects4j_patch3,0,0,0,0,0,0,0,0,0,0
dev_Closure_30_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Closure_34_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Closure_37_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Closure_47_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Closure_57_defects4j_patch3,0,1,1,1,1,1,1,1,1,1
dev_Closure_72_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Closure_79_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Closure_89_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Closure_90_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Codec_14_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Codec_8_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Compress_33_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Compress_4_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonCore_1_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonCore_12_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonCore_18_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonCore_19_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonCore_2_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonCore_23_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonCore_9_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_10_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_103_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_109_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_111_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_13_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_15_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_22_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_25_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_30_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_38_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_48_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_53_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_59_defects4j_patch1,0,0,0,-1,-1,0,0,0,0,0
dev_JacksonDatabind_61_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_65_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_73_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_79_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_90_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JacksonDatabind_95_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Jsoup_21_defects4j_patch1,0,0,0,0,1,0,0,0,0,0
dev_Jsoup_22_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Jsoup_23_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Jsoup_3_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Jsoup_52_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Jsoup_56_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Jsoup_58_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Jsoup_60_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Jsoup_63_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Jsoup_87_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Jsoup_91_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JxPath_1_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JxPath_11_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JxPath_16_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JxPath_17_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JxPath_19_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JxPath_7_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_JxPath_9_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Lang_1_defects4j_patch3,0,0,1,1,0,1,0,0,0,0
dev_Lang_29_defects4j_patch3,0,0,0,0,0,0,0,0,0,0
dev_Lang_40_defects4j_patch3,0,0,0,0,0,0,0,0,0,0
dev_Lang_55_defects4j_patch3,0,0,1,1,0,1,0,0,1,0
dev_Math_1_defects4j_patch3,0,0,0,0,0,0,0,0,0,0
dev_Math_16_defects4j_patch3,0,0,0,1,1,0,1,0,0,0
dev_Math_18_defects4j_patch3,0,1,0,1,1,1,0,1,1,1
dev_Math_2_defects4j_patch3,0,1,1,0,0,1,1,1,1,1
dev_Math_43_defects4j_patch3,0,0,1,0,0,1,1,1,1,1
dev_Math_59_defects4j_patch3,0,1,1,1,0,1,1,1,1,1
dev_Math_6_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Math_6_defects4j_patch3,0,1,1,1,1,1,1,1,1,1
dev_Math_62_defects4j_patch3,0,1,1,0,0,0,1,1,0,1
dev_Math_71_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Math_71_defects4j_patch3,0,1,1,1,0,1,1,1,1,1
dev_Math_77_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Math_79_defects4j_patch3,0,1,1,1,0,1,1,1,1,1
dev_Math_8_defects4j_patch3,0,1,1,1,1,1,1,1,1,1
dev_Math_82_defects4j_patch3,0,1,1,1,1,1,1,1,1,1
dev_Math_88_defects4j_patch3,0,1,1,1,1,1,1,1,1,1
dev_Math_94_defects4j_patch3,0,1,1,1,0,0,0,0,1,1
dev_Math_98_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Mockito_17_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Mockito_19_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Mockito_24_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Mockito_30_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
dev_Time_1_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Time_2_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
dev_Time_26_defects4j_patch2,0,0,0,1,1,0,0,0,0,0
jGenProg_Math_5_defects4j_patch1,0,0,0,-1,-1,0,0,0,1,0
jGenProg_Math_50_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
jGenProg_Math_53_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
jGenProg_Math_53_defects4j_patch2,0,0,0,0,0,0,0,0,0,0
jGenProg_Math_73_defects4j_patch1,0,0,1,1,0,1,1,1,1,1
jKali_Lang_10_defects4j_patch2,0,0,0,0,0,0,0,1,1,0
jKali_Lang_7_defects4j_patch2,0,1,1,1,1,1,0,1,1,0
jKali_Math_50_defects4j_patch2,0,0,0,1,1,0,0,0,0,0
kPAR_Chart_19_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
kPAR_Closure_40_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
kPAR_Math_89_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
ssFix_Lang_33_defects4j_patch1,0,0,0,0,0,0,0,0,0,0
ssFix_Math_53_defects4j_patch1,0,0,0,1,0,0,0,0,0,0
ssFix_Math_80_defects4j_patch1,0,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch12,1,1,0,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch15,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch17,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch25,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch29,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch30,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch33,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch34,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch35,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch36,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch37,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_13_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_15_defects4j_patch7,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_15_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_15_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_25_defects4j_patch10,1,1,1,1,0,1,1,1,1,1
3sFix_Chart_25_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_25_defects4j_patch15,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_25_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_25_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_5_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_5_defects4j_patch5,1,1,1,1,1,1,1,1,1,1
3sFix_Chart_7_defects4j_patch6,1,1,1,1,1,1,1,1,1,1
3sFix_Closure_126_defects4j_patch1,1,1,0,1,1,1,1,1,1,1
3sFix_Closure_126_defects4j_patch5,1,1,0,0,0,1,1,1,1,1
3sFix_Closure_21_defects4j_patch1,1,1,1,1,0,1,1,1,1,1
3sFix_Closure_21_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
3sFix_Closure_21_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
3sFix_Closure_22_defects4j_patch7,1,1,1,1,1,1,1,1,1,1
3sFix_Closure_22_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
3sFix_Closure_22_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
3sFix_Closure_46_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
3sFix_Math_15_defects4j_patch1,1,1,0,0,0,1,0,1,1,1
3sFix_Math_15_defects4j_patch3,1,1,0,1,1,0,1,0,1,0
3sFix_Math_2_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
3sFix_Math_2_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
3sFix_Math_2_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
3sFix_Math_2_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
3sFix_Math_2_defects4j_patch16,1,1,1,1,1,1,1,1,1,1
3sFix_Math_2_defects4j_patch20,1,1,1,1,1,1,1,1,1,1
3sFix_Math_2_defects4j_patch30,1,1,1,1,1,1,1,1,1,1
3sFix_Math_2_defects4j_patch32,1,1,1,1,1,1,1,1,1,1
3sFix_Math_2_defects4j_patch33,1,1,1,1,1,1,1,1,1,1
3sFix_Math_2_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
3sFix_Math_2_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
3sFix_Math_20_defects4j_patch1,1,0,1,1,1,1,1,1,1,1
3sFix_Math_28_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
3sFix_Math_28_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
3sFix_Math_28_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
3sFix_Math_28_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
3sFix_Math_28_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
3sFix_Math_28_defects4j_patch16,1,1,1,1,1,1,1,1,1,1
3sFix_Math_28_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
3sFix_Math_5_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
3sFix_Math_5_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
3sFix_Math_6_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
3sFix_Math_6_defects4j_patch5,1,1,1,1,1,1,1,1,1,1
3sFix_Math_70_defects4j_patch1,1,0,0,1,1,0,0,0,0,0
3sFix_Math_73_defects4j_patch1,1,1,1,0,1,1,1,1,1,0
3sFix_Math_73_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
3sFix_Math_95_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
3sFix_Time_14_defects4j_patch1,1,1,0,0,0,0,0,0,0,0
ACS_Lang_35_defects4j_patch1,1,1,0,0,1,0,1,0,0,0
ACS_Lang_35_defects4j_patch2,1,0,0,0,1,0,0,1,0,0
ACS_Lang_39_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
ACS_Math_28_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
ACS_Math_28_defects4j_patch4,1,1,1,1,1,1,1,1,1,1
ACS_Math_28_defects4j_patch5,1,1,1,1,1,1,1,1,1,1
ACS_Math_73_defects4j_patch4,1,1,1,1,1,1,0,1,1,1
ACS_Math_81_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
ACS_Math_81_defects4j_patch3,1,1,1,1,1,1,1,1,1,1
ACS_Math_81_defects4j_patch6,1,1,1,1,1,1,1,1,1,1
ACS_Math_93_defects4j_patch1,1,0,0,0,0,0,0,0,0,0
ACS_Math_97_defects4j_patch3,1,1,1,1,1,1,1,1,1,1
ACS_Math_97_defects4j_patch5,1,1,1,1,1,1,1,1,1,1
AVATAR_Chart_13_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Chart_14_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Chart_14_defects4j_patch3,1,1,0,1,1,1,1,1,1,1
AVATAR_Chart_26_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Chart_5_defects4j_patch2,1,1,1,1,0,1,1,1,1,1
AVATAR_Closure_108_defects4j_patch2,1,0,0,0,0,0,0,0,0,0
AVATAR_Closure_126_defects4j_patch2,1,1,0,0,0,1,0,1,1,0
AVATAR_Closure_21_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Closure_22_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Closure_45_defects4j_patch2,1,1,0,1,1,1,1,1,1,1
AVATAR_Closure_48_defects4j_patch2,1,0,0,1,1,0,0,0,0,0
AVATAR_Lang_20_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Lang_20_defects4j_patch3,1,1,1,1,1,1,1,1,1,1
AVATAR_Lang_22_defects4j_patch2,1,1,1,0,1,1,1,1,1,1
AVATAR_Lang_39_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Lang_51_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Lang_58_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Lang_59_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Lang_63_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Math_2_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Math_50_defects4j_patch2,1,1,0,0,1,1,1,1,1,0
AVATAR_Math_57_defects4j_patch2,1,0,0,0,0,0,1,1,1,1
AVATAR_Math_81_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Math_82_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
AVATAR_Math_95_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
Arja_Chart_1_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Chart_1_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Chart_1_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Chart_1_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
Arja_Chart_1_defects4j_patch7,1,1,1,1,1,1,1,1,1,1
Arja_Chart_12_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Chart_12_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Chart_12_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Chart_12_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
Arja_Chart_12_defects4j_patch14,1,1,1,0,1,1,1,0,0,1
Arja_Chart_12_defects4j_patch16,1,1,1,1,1,1,1,1,1,1
Arja_Chart_12_defects4j_patch17,1,1,1,1,1,1,1,1,1,1
Arja_Chart_12_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja_Chart_13_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Chart_13_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Chart_13_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Chart_13_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
Arja_Chart_13_defects4j_patch7,1,1,1,1,1,1,1,1,1,1
Arja_Chart_13_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Chart_15_defects4j_patch10,1,0,1,1,1,1,1,1,1,1
Arja_Chart_15_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Chart_15_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Chart_15_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja_Chart_19_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja_Chart_19_defects4j_patch2,1,1,0,1,1,0,1,1,1,1
Arja_Chart_25_defects4j_patch10,1,1,1,1,1,1,0,1,1,1
Arja_Chart_25_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Chart_25_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Chart_25_defects4j_patch9,1,1,1,1,0,1,1,1,1,1
Arja_Closure_1_defects4j_patch1,1,0,0,1,1,0,0,0,0,0
Arja_Closure_10_defects4j_patch1,1,0,1,1,1,1,1,1,1,1
Arja_Closure_112_defects4j_patch1,1,0,0,0,0,0,0,0,0,0
Arja_Closure_114_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja_Closure_116_defects4j_patch1,1,0,1,1,1,0,0,0,0,0
Arja_Closure_117_defects4j_patch1,1,0,0,0,0,0,0,0,0,0
Arja_Closure_120_defects4j_patch1,1,0,1,1,1,0,0,0,0,0
Arja_Closure_121_defects4j_patch1,1,0,1,1,1,0,0,0,0,0
Arja_Closure_124_defects4j_patch1,1,0,0,1,0,1,1,1,1,1
Arja_Closure_133_defects4j_patch1,1,0,0,0,0,0,0,0,0,0
Arja_Closure_21_defects4j_patch1,1,1,1,1,1,0,1,1,1,1
Arja_Closure_22_defects4j_patch1,1,1,1,1,1,1,1,1,1,0
